x,y
-0.48,0.52
-0.45999999999999996,0.52
-0.43999999999999995,0.52
-0.41999999999999993,0.52
-0.3999999999999999,0.52
-0.3799999999999999,0.52
-0.3599999999999999,0.52
-0.33999999999999986,0.52
-0.31999999999999984,0.52
-0.2999999999999998,0.52
-0.2799999999999998,0.52
-0.2599999999999998,0.52
-0.23999999999999977,0.52
-0.21999999999999975,0.52
-0.19999999999999973,0.52
-0.18000000000000016,0.52
-0.16000000000000014,0.52
-0.14000000000000012,0.52
-0.1200000000000001,0.52
-0.10000000000000009,0.52
-0.08000000000000007,0.52
-0.06000000000000005,0.52
-0.040000000000000036,0.52
-0.020000000000000018,0.52
0.0,0.52
0.020000000000000018,0.52
0.040000000000000036,0.52
0.06000000000000005,0.52
0.08000000000000007,0.52
0.10000000000000009,0.52
0.1200000000000001,0.52
0.14000000000000012,0.52
0.16000000000000014,0.54
0.18000000000000016,0.56
0.20000000000000018,0.5800000000000001
0.2200000000000002,0.6000000000000001
0.2400000000000002,0.6200000000000001
0.26000000000000023,0.6400000000000001
0.28000000000000025,0.6600000000000001
0.30000000000000027,0.6800000000000002
0.31999999999999984,0.6800000000000002
0.33999999999999986,0.6800000000000002
0.3599999999999999,0.6800000000000002
0.3799999999999999,0.6800000000000002
0.3999999999999999,0.6800000000000002
0.41999999999999993,0.6800000000000002
0.43999999999999995,0.6800000000000002
0.45999999999999996,0.6800000000000002
0.48,0.6800000000000002
0.5,0.6600000000000001
0.52,0.6400000000000001
0.54,0.6200000000000001
0.56,0.6000000000000001
0.5800000000000001,0.5800000000000001
0.6000000000000001,0.56
0.6200000000000001,0.54
0.6400000000000001,0.52
0.6600000000000001,0.5
0.6800000000000002,0.48
0.7000000000000002,0.45999999999999996
0.7200000000000002,0.43999999999999995
0.7400000000000002,0.41999999999999993
0.7600000000000002,0.3999999999999999
0.7600000000000002,0.3799999999999999
0.7800000000000002,0.3599999999999999
0.8000000000000003,0.33999999999999986
0.8200000000000003,0.31999999999999984
0.8399999999999999,0.30000000000000027
0.8599999999999999,0.28000000000000025
0.8799999999999999,0.26000000000000023
0.8999999999999999,0.2400000000000002
0.9199999999999999,0.2200000000000002
0.94,0.20000000000000018
0.96,0.18000000000000016
0.98,0.16000000000000014
1.0,0.14000000000000012
1.02,0.1200000000000001
1.04,0.1200000000000001
1.06,0.14000000000000012
1.08,0.16000000000000014
1.1,0.18000000000000016
1.12,0.20000000000000018
1.1400000000000001,0.2200000000000002
1.1600000000000001,0.2400000000000002
1.1800000000000002,0.26000000000000023
1.1800000000000002,0.28000000000000025
1.1800000000000002,0.30000000000000027
1.1800000000000002,0.31999999999999984
1.1800000000000002,0.33999999999999986
1.1800000000000002,0.3599999999999999
1.1800000000000002,0.3799999999999999
1.1800000000000002,0.3999999999999999
1.1800000000000002,0.41999999999999993
1.1800000000000002,0.43999999999999995
1.1800000000000002,0.45999999999999996
1.1800000000000002,0.48
1.1800000000000002,0.5
1.1800000000000002,0.52
1.1800000000000002,0.54
1.1800000000000002,0.56
1.1800000000000002,0.5800000000000001
1.1800000000000002,0.6000000000000001
1.1800000000000002,0.6200000000000001
1.1800000000000002,0.6400000000000001
1.1800000000000002,0.6600000000000001
1.1800000000000002,0.6800000000000002
1.1800000000000002,0.7000000000000002
1.1800000000000002,0.7200000000000002
1.1800000000000002,0.7400000000000002
1.1800000000000002,0.7600000000000002
1.1800000000000002,0.7800000000000002
1.1800000000000002,0.8000000000000003
1.1800000000000002,0.8200000000000003
1.1800000000000002,0.8399999999999999
1.1800000000000002,0.8599999999999999
1.1800000000000002,0.8799999999999999
1.1800000000000002,0.8999999999999999
1.1800000000000002,0.9199999999999999
1.1800000000000002,0.94
1.1800000000000002,0.96
1.1800000000000002,0.98
1.1800000000000002,1.0
1.1800000000000002,1.02
1.1800000000000002,1.04
1.1800000000000002,1.06
1.1800000000000002,1.08
1.1800000000000002,1.1
1.1800000000000002,1.12
1.1800000000000002,1.1400000000000001
1.1800000000000002,1.1600000000000001
1.1800000000000002,1.1800000000000002
1.1800000000000002,1.2000000000000002
1.1800000000000002,1.2200000000000002
1.1800000000000002,1.2400000000000002
1.1800000000000002,1.2600000000000002
1.1800000000000002,1.2800000000000002
1.1800000000000002,1.3000000000000003
1.2000000000000002,1.3200000000000003
1.2000000000000002,1.3399999999999999
1.2000000000000002,1.3599999999999999
1.2200000000000002,1.38
1.2200000000000002,1.4
1.2400000000000002,1.42
1.2400000000000002,1.44
1.2600000000000002,1.46
1.2600000000000002,1.48
1.2800000000000002,1.5
1.2800000000000002,1.5200000000000005
1.3000000000000003,1.54
1.3000000000000003,1.5600000000000005
1.3000000000000003,1.58
1.3200000000000003,1.5999999999999996
1.3200000000000003,1.62
1.3399999999999999,1.6399999999999997
1.3399999999999999,1.6600000000000001
1.3599999999999999,1.6799999999999997
1.3599999999999999,1.7000000000000002
1.38,1.7199999999999998
1.38,1.7400000000000002
1.4,1.7599999999999998
1.4,1.7800000000000002
1.4,1.7999999999999998
1.42,1.8200000000000003
1.42,1.8399999999999999
1.44,1.8600000000000003
1.44,1.88
1.46,1.9000000000000004
1.46,1.92
1.48,1.9400000000000004
1.48,1.96
1.48,1.9800000000000004
1.5,2.0
